datetime,production,arima_hourly,sarima,lr,lr + arima
2024-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 06:00:00,0.01,0.0476487093625658,-6.71412347776049e-08,1.11349770487806,0.892307046790362
2024-02-01 07:00:00,1.59,0.468548372237699,0.466261303846186,2.22988155993579,1.70398097257477
2024-02-01 08:00:00,6.17,2.16633144084789,2.71049077219424,3.6688368243701,3.95466321789895
2024-02-01 09:00:00,7.11,5.38299450012804,4.69702792155695,5.80140184628296,5.38033976780269
2024-02-01 10:00:00,5.2,6.47970761733228,6.06377758190298,6.67119490361257,5.79107562287893
2024-02-01 11:00:00,3.53,6.71416287158572,6.25558210860737,6.92769809024611,8.10773936017639
2024-02-01 12:00:00,4.92,6.2357579154626,6.55406018288043,7.08039399913025,7.91038973752238
2024-02-01 13:00:00,4.9,5.13072814694964,5.38453128390453,6.92897833407376,6.92897833407376
2024-02-01 14:00:00,5.78,3.25426059669052,2.41259669363912,6.12069979649696,5.52166180023563
2024-02-01 15:00:00,4.78,1.38508904054392,1.12033695370609,4.61752826600638,3.7414646266425
2024-02-01 16:00:00,0.53,0.188176878618752,0.217466971688298,2.8886994028318,2.2928312807024
2024-02-01 17:00:00,0.0,6.11819439862632e-10,-1.28736841959716e-09,1.32039610885669,1.25567072494936
2024-02-01 18:00:00,0.0,0.017217699067203,-8.986403305773601e-10,0.221775706186804,0.164651034246917
2024-02-01 19:00:00,0.0,6.88705234162731e-05,-6.27290851685787e-10,1.31960323127566,1.18219420480905
2024-02-01 20:00:00,0.0,0.0,-4.37876866804678e-10,0.0,0.0
2024-02-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-02 06:00:00,0.01,0.0254515127385597,0.0039876448330391,1.611081529528,1.41836395602739
2024-02-02 07:00:00,1.62,0.496575560854252,0.549274661067939,2.8513653048909,2.21912099308381
2024-02-02 08:00:00,6.15,2.3565669175047,3.79815471668313,4.85178434951501,4.94711386371308
2024-02-02 09:00:00,9.03,5.02043143100028,6.1237145183252,7.50933741043239,6.7506340613886
2024-02-02 10:00:00,9.85,6.68239386185157,7.32104224541835,8.49705873285934,7.9265722404657
2024-02-02 11:00:00,9.88,6.82381352726716,7.34536177261824,8.66089200672274,9.1113962523254
2024-02-02 12:00:00,9.85,5.945901431525,7.33810082439196,8.66060281752668,7.97047186000338
2024-02-02 13:00:00,9.85,5.78671132231291,7.03297195008832,8.11191652476016,8.11191652476016
2024-02-02 14:00:00,8.85,3.32971671255697,3.88766522114021,6.78255940257112,6.28735370505301
2024-02-02 15:00:00,5.64,1.56224006896719,1.82582017681336,5.00554803640693,4.313639151788
2024-02-02 16:00:00,1.53,0.287507100400586,0.411900377276525,3.16473106676204,2.51455399524143
2024-02-02 17:00:00,0.0,5.19062355797222e-10,6.14688725795688e-09,1.56954187122865,1.50706781594747
